,bikeid,HarvestTime,id,name,max,min,bikeid,battery,ebikestateid,name
1477,86,2021-04-30 06:40:02,1,Perfect,100,60,86,85,2,Normal
1478,87,2021-04-30 06:40:02,2,Good,59,20,87,42,2,Normal
1479,90,2021-04-30 06:40:02,2,Good,59,20,90,45,2,Normal
1480,92,2021-04-30 06:40:02,1,Perfect,100,60,92,78,2,Normal
1481,93,2021-04-30 06:40:02,1,Perfect,100,60,93,93,2,Normal
1482,94,2021-04-30 06:40:02,1,Perfect,100,60,94,64,2,Normal
1483,95,2021-04-30 06:40:02,2,Good,59,20,95,44,2,Normal
1484,96,2021-04-30 06:40:02,1,Perfect,100,60,96,68,2,Normal
1485,99,2021-04-30 06:40:02,2,Good,59,20,99,46,2,Normal
1486,102,2021-04-30 06:40:02,1,Perfect,100,60,102,87,2,Normal
1487,103,2021-04-30 06:40:02,1,Perfect,100,60,103,65,2,Normal
1488,104,2021-04-30 06:40:02,1,Perfect,100,60,104,78,2,Normal
1489,106,2021-04-30 06:40:02,1,Perfect,100,60,106,78,2,Normal
1490,111,2021-04-30 06:40:02,1,Perfect,100,60,111,67,2,Normal
1491,114,2021-04-30 06:40:02,1,Perfect,100,60,114,78,2,Normal
1492,116,2021-04-30 06:40:02,2,Good,59,20,116,42,2,Normal
1493,117,2021-04-30 06:40:02,2,Good,59,20,117,41,2,Normal
1494,120,2021-04-30 06:40:02,2,Good,59,20,120,46,2,Normal
1495,124,2021-04-30 06:40:02,1,Perfect,100,60,124,76,5,Laying on the ground
1496,5,2021-04-30 06:45:01,1,Perfect,100,60,5,68,2,Normal
1497,6,2021-04-30 06:45:01,2,Good,59,20,6,52,2,Normal
1498,7,2021-04-30 06:45:01,1,Perfect,100,60,7,65,2,Normal
1499,8,2021-04-30 06:45:01,1,Perfect,100,60,8,66,2,Normal
1500,9,2021-04-30 06:45:01,1,Perfect,100,60,9,74,2,Normal
1501,10,2021-04-30 06:45:01,1,Perfect,100,60,10,71,2,Normal
1502,12,2021-04-30 06:45:01,1,Perfect,100,60,12,62,2,Normal
1503,13,2021-04-30 06:45:01,1,Perfect,100,60,13,77,2,Normal
1504,14,2021-04-30 06:45:01,2,Good,59,20,14,45,2,Normal
1505,16,2021-04-30 06:45:01,4,Dead,0,0,16,0,2,Normal
1506,17,2021-04-30 06:45:01,2,Good,59,20,17,48,2,Normal
1507,18,2021-04-30 06:45:01,2,Good,59,20,18,45,2,Normal
1508,19,2021-04-30 06:45:01,1,Perfect,100,60,19,80,2,Normal
1509,20,2021-04-30 06:45:01,1,Perfect,100,60,20,75,2,Normal
1510,21,2021-04-30 06:45:01,1,Perfect,100,60,21,76,2,Normal
1511,22,2021-04-30 06:45:01,1,Perfect,100,60,22,66,2,Normal
1512,25,2021-04-30 06:45:01,4,Dead,0,0,25,0,2,Normal
1513,26,2021-04-30 06:45:01,1,Perfect,100,60,26,86,2,Normal
1514,27,2021-04-30 06:45:01,2,Good,59,20,27,53,2,Normal
1515,30,2021-04-30 06:45:01,1,Perfect,100,60,30,67,2,Normal
1516,31,2021-04-30 06:45:01,2,Good,59,20,31,41,2,Normal
1517,33,2021-04-30 06:45:01,2,Good,59,20,33,57,2,Normal
1518,35,2021-04-30 06:45:01,2,Good,59,20,35,47,2,Normal
1519,41,2021-04-30 06:45:01,1,Perfect,100,60,41,81,2,Normal
1520,42,2021-04-30 06:45:01,1,Perfect,100,60,42,77,2,Normal
1521,43,2021-04-30 06:45:01,1,Perfect,100,60,43,81,2,Normal
1522,44,2021-04-30 06:45:01,4,Dead,0,0,44,0,2,Normal
1523,45,2021-04-30 06:45:01,1,Perfect,100,60,45,78,2,Normal
1524,48,2021-04-30 06:45:01,1,Perfect,100,60,48,78,2,Normal
1525,50,2021-04-30 06:45:01,2,Good,59,20,50,41,2,Normal
1526,52,2021-04-30 06:45:01,1,Perfect,100,60,52,63,2,Normal
1527,53,2021-04-30 06:45:01,2,Good,59,20,53,46,2,Normal
1528,55,2021-04-30 06:45:01,2,Good,59,20,55,52,5,Laying on the ground
1529,56,2021-04-30 06:45:01,1,Perfect,100,60,56,66,2,Normal
1530,59,2021-04-30 06:45:01,2,Good,59,20,59,37,2,Normal
1531,60,2021-04-30 06:45:01,2,Good,59,20,60,28,2,Normal
1532,61,2021-04-30 06:45:01,2,Good,59,20,61,32,2,Normal
1533,63,2021-04-30 06:45:01,2,Good,59,20,63,36,2,Normal
1534,66,2021-04-30 06:45:01,1,Perfect,100,60,66,62,2,Normal
1535,69,2021-04-30 06:45:01,2,Good,59,20,69,47,2,Normal
1536,71,2021-04-30 06:45:01,2,Good,59,20,71,35,2,Normal
1537,73,2021-04-30 06:45:01,2,Good,59,20,73,53,2,Normal
1538,74,2021-04-30 06:45:01,1,Perfect,100,60,74,75,2,Normal
1539,75,2021-04-30 06:45:01,1,Perfect,100,60,75,66,2,Normal
1540,76,2021-04-30 06:45:01,1,Perfect,100,60,76,76,2,Normal
1541,80,2021-04-30 06:45:01,1,Perfect,100,60,80,73,2,Normal
1542,82,2021-04-30 06:45:01,1,Perfect,100,60,82,76,2,Normal
1543,83,2021-04-30 06:45:01,2,Good,59,20,83,47,2,Normal
1544,85,2021-04-30 06:45:01,1,Perfect,100,60,85,67,2,Normal
1545,86,2021-04-30 06:45:01,1,Perfect,100,60,86,85,2,Normal
1546,87,2021-04-30 06:45:01,2,Good,59,20,87,42,2,Normal
1547,90,2021-04-30 06:45:01,2,Good,59,20,90,45,2,Normal
1548,92,2021-04-30 06:45:01,1,Perfect,100,60,92,78,2,Normal
1549,93,2021-04-30 06:45:01,1,Perfect,100,60,93,93,2,Normal
1550,94,2021-04-30 06:45:01,1,Perfect,100,60,94,64,2,Normal
1551,95,2021-04-30 06:45:01,2,Good,59,20,95,44,2,Normal
1552,96,2021-04-30 06:45:01,1,Perfect,100,60,96,68,2,Normal
1553,99,2021-04-30 06:45:01,2,Good,59,20,99,46,2,Normal
1554,102,2021-04-30 06:45:01,1,Perfect,100,60,102,87,2,Normal
1555,103,2021-04-30 06:45:01,1,Perfect,100,60,103,65,2,Normal
1556,104,2021-04-30 06:45:01,1,Perfect,100,60,104,78,2,Normal
1557,106,2021-04-30 06:45:01,1,Perfect,100,60,106,78,2,Normal
1558,111,2021-04-30 06:45:01,1,Perfect,100,60,111,67,2,Normal
1559,114,2021-04-30 06:45:01,1,Perfect,100,60,114,78,2,Normal
1560,116,2021-04-30 06:45:01,2,Good,59,20,116,42,2,Normal
1561,117,2021-04-30 06:45:01,2,Good,59,20,117,41,2,Normal
1562,120,2021-04-30 06:45:01,2,Good,59,20,120,46,2,Normal
1563,124,2021-04-30 06:45:01,1,Perfect,100,60,124,76,5,Laying on the ground
1564,5,2021-04-30 06:50:02,1,Perfect,100,60,5,68,2,Normal
1565,6,2021-04-30 06:50:02,2,Good,59,20,6,52,2,Normal
1566,7,2021-04-30 06:50:02,1,Perfect,100,60,7,65,2,Normal
1567,8,2021-04-30 06:50:02,1,Perfect,100,60,8,66,2,Normal
1568,9,2021-04-30 06:50:02,1,Perfect,100,60,9,74,2,Normal
1569,10,2021-04-30 06:50:02,1,Perfect,100,60,10,71,2,Normal
1570,12,2021-04-30 06:50:02,1,Perfect,100,60,12,62,2,Normal
1571,13,2021-04-30 06:50:02,1,Perfect,100,60,13,77,2,Normal
1572,14,2021-04-30 06:50:02,2,Good,59,20,14,45,2,Normal
1573,16,2021-04-30 06:50:02,4,Dead,0,0,16,0,2,Normal
1574,17,2021-04-30 06:50:02,2,Good,59,20,17,48,2,Normal
1575,18,2021-04-30 06:50:02,2,Good,59,20,18,45,2,Normal
1576,19,2021-04-30 06:50:02,1,Perfect,100,60,19,80,2,Normal
1577,20,2021-04-30 06:50:02,1,Perfect,100,60,20,75,2,Normal
1578,21,2021-04-30 06:50:02,1,Perfect,100,60,21,76,2,Normal
1579,22,2021-04-30 06:50:02,1,Perfect,100,60,22,66,2,Normal
1580,25,2021-04-30 06:50:02,4,Dead,0,0,25,0,2,Normal
1581,26,2021-04-30 06:50:02,1,Perfect,100,60,26,86,2,Normal
1582,27,2021-04-30 06:50:02,2,Good,59,20,27,53,2,Normal
1583,30,2021-04-30 06:50:02,1,Perfect,100,60,30,67,2,Normal
1584,31,2021-04-30 06:50:02,2,Good,59,20,31,41,2,Normal
1585,33,2021-04-30 06:50:02,2,Good,59,20,33,57,2,Normal
1586,35,2021-04-30 06:50:02,2,Good,59,20,35,47,2,Normal
1587,41,2021-04-30 06:50:02,1,Perfect,100,60,41,81,2,Normal
1588,42,2021-04-30 06:50:02,1,Perfect,100,60,42,77,2,Normal
1589,43,2021-04-30 06:50:02,1,Perfect,100,60,43,81,2,Normal
1590,44,2021-04-30 06:50:02,4,Dead,0,0,44,0,2,Normal
1591,45,2021-04-30 06:50:02,1,Perfect,100,60,45,78,2,Normal
1592,48,2021-04-30 06:50:02,1,Perfect,100,60,48,78,2,Normal
1593,50,2021-04-30 06:50:02,2,Good,59,20,50,41,2,Normal
1594,52,2021-04-30 06:50:02,1,Perfect,100,60,52,63,2,Normal
1595,53,2021-04-30 06:50:02,2,Good,59,20,53,46,2,Normal
1596,55,2021-04-30 06:50:02,2,Good,59,20,55,52,5,Laying on the ground
1597,56,2021-04-30 06:50:02,1,Perfect,100,60,56,66,2,Normal
1598,59,2021-04-30 06:50:02,2,Good,59,20,59,37,2,Normal
1599,60,2021-04-30 06:50:02,2,Good,59,20,60,28,2,Normal
1600,61,2021-04-30 06:50:02,2,Good,59,20,61,32,2,Normal
1601,63,2021-04-30 06:50:02,2,Good,59,20,63,36,2,Normal
1602,66,2021-04-30 06:50:02,1,Perfect,100,60,66,62,2,Normal
1603,69,2021-04-30 06:50:02,2,Good,59,20,69,47,2,Normal
1604,71,2021-04-30 06:50:02,2,Good,59,20,71,35,2,Normal
1605,73,2021-04-30 06:50:02,2,Good,59,20,73,53,2,Normal
1606,74,2021-04-30 06:50:02,1,Perfect,100,60,74,75,2,Normal
1607,75,2021-04-30 06:50:02,1,Perfect,100,60,75,66,2,Normal
1608,76,2021-04-30 06:50:02,1,Perfect,100,60,76,76,2,Normal
1609,80,2021-04-30 06:50:02,1,Perfect,100,60,80,73,2,Normal
1610,82,2021-04-30 06:50:02,1,Perfect,100,60,82,76,2,Normal
1611,83,2021-04-30 06:50:02,2,Good,59,20,83,47,2,Normal
1612,85,2021-04-30 06:50:02,1,Perfect,100,60,85,67,2,Normal
1613,86,2021-04-30 06:50:02,1,Perfect,100,60,86,85,2,Normal
1614,87,2021-04-30 06:50:02,2,Good,59,20,87,42,2,Normal
1615,90,2021-04-30 06:50:02,2,Good,59,20,90,45,2,Normal
1616,92,2021-04-30 06:50:02,1,Perfect,100,60,92,78,2,Normal
1617,93,2021-04-30 06:50:02,1,Perfect,100,60,93,93,2,Normal
1618,94,2021-04-30 06:50:02,1,Perfect,100,60,94,64,2,Normal
1619,95,2021-04-30 06:50:02,2,Good,59,20,95,44,2,Normal
1620,96,2021-04-30 06:50:02,1,Perfect,100,60,96,68,2,Normal
1621,99,2021-04-30 06:50:02,2,Good,59,20,99,46,2,Normal
1622,102,2021-04-30 06:50:02,1,Perfect,100,60,102,87,2,Normal
1623,103,2021-04-30 06:50:02,1,Perfect,100,60,103,63,2,Normal
1624,104,2021-04-30 06:50:02,1,Perfect,100,60,104,78,2,Normal
1625,106,2021-04-30 06:50:02,1,Perfect,100,60,106,78,2,Normal
1626,111,2021-04-30 06:50:02,1,Perfect,100,60,111,67,2,Normal
1627,114,2021-04-30 06:50:02,1,Perfect,100,60,114,78,2,Normal
1628,116,2021-04-30 06:50:02,2,Good,59,20,116,42,2,Normal
1629,117,2021-04-30 06:50:02,2,Good,59,20,117,41,2,Normal
1630,120,2021-04-30 06:50:02,2,Good,59,20,120,46,2,Normal
1631,124,2021-04-30 06:50:02,1,Perfect,100,60,124,76,5,Laying on the ground
1632,5,2021-04-30 06:55:02,1,Perfect,100,60,5,68,2,Normal
1633,6,2021-04-30 06:55:02,2,Good,59,20,6,52,2,Normal
1634,7,2021-04-30 06:55:02,1,Perfect,100,60,7,65,2,Normal
1635,8,2021-04-30 06:55:02,1,Perfect,100,60,8,66,2,Normal
1636,9,2021-04-30 06:55:02,1,Perfect,100,60,9,74,2,Normal
1637,10,2021-04-30 06:55:02,1,Perfect,100,60,10,71,2,Normal
1638,12,2021-04-30 06:55:02,1,Perfect,100,60,12,62,2,Normal
1639,13,2021-04-30 06:55:02,1,Perfect,100,60,13,75,2,Normal
1640,14,2021-04-30 06:55:02,2,Good,59,20,14,45,2,Normal
1641,16,2021-04-30 06:55:02,4,Dead,0,0,16,0,2,Normal
1642,17,2021-04-30 06:55:02,2,Good,59,20,17,48,2,Normal
1643,18,2021-04-30 06:55:02,2,Good,59,20,18,45,2,Normal
1644,19,2021-04-30 06:55:02,1,Perfect,100,60,19,80,2,Normal
1645,20,2021-04-30 06:55:02,1,Perfect,100,60,20,75,2,Normal
1646,21,2021-04-30 06:55:02,1,Perfect,100,60,21,76,2,Normal
1647,22,2021-04-30 06:55:02,1,Perfect,100,60,22,66,2,Normal
1648,25,2021-04-30 06:55:02,4,Dead,0,0,25,0,2,Normal
1649,26,2021-04-30 06:55:02,1,Perfect,100,60,26,86,2,Normal
1650,27,2021-04-30 06:55:02,2,Good,59,20,27,53,2,Normal
1651,30,2021-04-30 06:55:02,1,Perfect,100,60,30,66,2,Normal
1652,31,2021-04-30 06:55:02,2,Good,59,20,31,41,2,Normal
1653,33,2021-04-30 06:55:02,2,Good,59,20,33,57,2,Normal
1654,35,2021-04-30 06:55:02,2,Good,59,20,35,47,2,Normal
1655,41,2021-04-30 06:55:02,1,Perfect,100,60,41,81,2,Normal
1656,42,2021-04-30 06:55:02,1,Perfect,100,60,42,77,2,Normal
1657,43,2021-04-30 06:55:02,1,Perfect,100,60,43,81,2,Normal
1658,44,2021-04-30 06:55:02,4,Dead,0,0,44,0,2,Normal
1659,45,2021-04-30 06:55:02,1,Perfect,100,60,45,78,2,Normal
1660,48,2021-04-30 06:55:02,1,Perfect,100,60,48,78,2,Normal
1661,50,2021-04-30 06:55:02,2,Good,59,20,50,41,2,Normal
1662,52,2021-04-30 06:55:02,1,Perfect,100,60,52,63,2,Normal
1663,53,2021-04-30 06:55:02,2,Good,59,20,53,46,2,Normal
1664,55,2021-04-30 06:55:02,2,Good,59,20,55,52,5,Laying on the ground
1665,56,2021-04-30 06:55:02,1,Perfect,100,60,56,66,2,Normal
1666,59,2021-04-30 06:55:02,2,Good,59,20,59,37,2,Normal
1667,60,2021-04-30 06:55:02,2,Good,59,20,60,28,2,Normal
1668,61,2021-04-30 06:55:02,2,Good,59,20,61,32,2,Normal
1669,63,2021-04-30 06:55:02,2,Good,59,20,63,36,2,Normal
1670,66,2021-04-30 06:55:02,1,Perfect,100,60,66,62,2,Normal
1671,69,2021-04-30 06:55:02,2,Good,59,20,69,47,2,Normal
1672,71,2021-04-30 06:55:02,2,Good,59,20,71,35,2,Normal
1673,73,2021-04-30 06:55:02,2,Good,59,20,73,53,2,Normal
1674,74,2021-04-30 06:55:02,1,Perfect,100,60,74,75,2,Normal
1675,75,2021-04-30 06:55:02,1,Perfect,100,60,75,66,2,Normal
1676,76,2021-04-30 06:55:02,1,Perfect,100,60,76,76,2,Normal
1677,80,2021-04-30 06:55:02,1,Perfect,100,60,80,73,2,Normal
1678,82,2021-04-30 06:55:02,1,Perfect,100,60,82,76,2,Normal
1679,83,2021-04-30 06:55:02,2,Good,59,20,83,47,2,Normal
1680,85,2021-04-30 06:55:02,1,Perfect,100,60,85,67,2,Normal
1681,86,2021-04-30 06:55:02,1,Perfect,100,60,86,85,2,Normal
1682,87,2021-04-30 06:55:02,2,Good,59,20,87,42,2,Normal
1683,90,2021-04-30 06:55:02,2,Good,59,20,90,45,2,Normal
1684,92,2021-04-30 06:55:02,1,Perfect,100,60,92,78,2,Normal
1685,93,2021-04-30 06:55:02,1,Perfect,100,60,93,93,2,Normal
1686,94,2021-04-30 06:55:02,1,Perfect,100,60,94,64,2,Normal
1687,95,2021-04-30 06:55:02,2,Good,59,20,95,44,2,Normal
1688,96,2021-04-30 06:55:02,1,Perfect,100,60,96,68,2,Normal
1689,99,2021-04-30 06:55:02,2,Good,59,20,99,46,2,Normal
1690,102,2021-04-30 06:55:02,1,Perfect,100,60,102,87,2,Normal
1691,103,2021-04-30 06:55:02,1,Perfect,100,60,103,63,2,Normal
1692,104,2021-04-30 06:55:02,1,Perfect,100,60,104,78,2,Normal
1693,106,2021-04-30 06:55:02,1,Perfect,100,60,106,78,2,Normal
1694,111,2021-04-30 06:55:02,1,Perfect,100,60,111,67,2,Normal
1695,114,2021-04-30 06:55:02,1,Perfect,100,60,114,78,2,Normal
1696,116,2021-04-30 06:55:02,2,Good,59,20,116,42,2,Normal
1697,117,2021-04-30 06:55:02,2,Good,59,20,117,41,2,Normal
1698,120,2021-04-30 06:55:02,2,Good,59,20,120,46,2,Normal
1699,124,2021-04-30 06:55:02,1,Perfect,100,60,124,76,5,Laying on the ground
1700,5,2021-04-30 07:00:02,1,Perfect,100,60,5,68,2,Normal
1701,6,2021-04-30 07:00:02,2,Good,59,20,6,52,2,Normal
1702,7,2021-04-30 07:00:02,1,Perfect,100,60,7,65,2,Normal
1703,8,2021-04-30 07:00:02,1,Perfect,100,60,8,66,2,Normal
1704,9,2021-04-30 07:00:02,1,Perfect,100,60,9,74,2,Normal
1705,10,2021-04-30 07:00:02,1,Perfect,100,60,10,71,2,Normal
1706,12,2021-04-30 07:00:02,1,Perfect,100,60,12,62,2,Normal
1707,13,2021-04-30 07:00:02,1,Perfect,100,60,13,75,2,Normal
1708,14,2021-04-30 07:00:02,2,Good,59,20,14,45,2,Normal
1709,16,2021-04-30 07:00:02,4,Dead,0,0,16,0,2,Normal
1710,17,2021-04-30 07:00:02,2,Good,59,20,17,48,2,Normal
1711,18,2021-04-30 07:00:02,2,Good,59,20,18,45,2,Normal
1712,19,2021-04-30 07:00:02,1,Perfect,100,60,19,80,2,Normal
1713,20,2021-04-30 07:00:02,1,Perfect,100,60,20,75,2,Normal
1714,21,2021-04-30 07:00:02,1,Perfect,100,60,21,76,2,Normal
1715,22,2021-04-30 07:00:02,1,Perfect,100,60,22,66,2,Normal
1716,25,2021-04-30 07:00:02,4,Dead,0,0,25,0,2,Normal
1717,26,2021-04-30 07:00:02,1,Perfect,100,60,26,86,2,Normal
1718,27,2021-04-30 07:00:02,2,Good,59,20,27,53,2,Normal
1719,30,2021-04-30 07:00:02,1,Perfect,100,60,30,66,2,Normal
1720,31,2021-04-30 07:00:02,2,Good,59,20,31,41,2,Normal
1721,33,2021-04-30 07:00:02,2,Good,59,20,33,57,2,Normal
1722,35,2021-04-30 07:00:02,2,Good,59,20,35,47,2,Normal
1723,41,2021-04-30 07:00:02,1,Perfect,100,60,41,81,2,Normal
1724,42,2021-04-30 07:00:02,1,Perfect,100,60,42,77,2,Normal
1725,43,2021-04-30 07:00:02,1,Perfect,100,60,43,81,2,Normal
1726,44,2021-04-30 07:00:02,4,Dead,0,0,44,0,2,Normal
1727,45,2021-04-30 07:00:02,1,Perfect,100,60,45,78,2,Normal
1728,48,2021-04-30 07:00:02,1,Perfect,100,60,48,78,2,Normal
1729,50,2021-04-30 07:00:02,2,Good,59,20,50,41,2,Normal
1730,52,2021-04-30 07:00:02,1,Perfect,100,60,52,63,2,Normal
1731,53,2021-04-30 07:00:02,2,Good,59,20,53,46,2,Normal
1732,55,2021-04-30 07:00:02,2,Good,59,20,55,52,5,Laying on the ground
1733,56,2021-04-30 07:00:02,1,Perfect,100,60,56,66,2,Normal
1734,59,2021-04-30 07:00:02,2,Good,59,20,59,37,2,Normal
1735,60,2021-04-30 07:00:02,2,Good,59,20,60,28,2,Normal
1736,61,2021-04-30 07:00:02,2,Good,59,20,61,32,2,Normal
1737,63,2021-04-30 07:00:02,2,Good,59,20,63,36,2,Normal
1738,66,2021-04-30 07:00:02,1,Perfect,100,60,66,62,2,Normal
1739,69,2021-04-30 07:00:02,2,Good,59,20,69,47,2,Normal
1740,71,2021-04-30 07:00:02,2,Good,59,20,71,35,2,Normal
1741,73,2021-04-30 07:00:02,2,Good,59,20,73,53,2,Normal
1742,74,2021-04-30 07:00:02,1,Perfect,100,60,74,75,2,Normal
1743,75,2021-04-30 07:00:02,1,Perfect,100,60,75,66,2,Normal
1744,76,2021-04-30 07:00:02,1,Perfect,100,60,76,76,2,Normal
1745,80,2021-04-30 07:00:02,1,Perfect,100,60,80,73,2,Normal
1746,82,2021-04-30 07:00:02,1,Perfect,100,60,82,76,2,Normal
1747,83,2021-04-30 07:00:02,2,Good,59,20,83,47,2,Normal
1748,85,2021-04-30 07:00:02,1,Perfect,100,60,85,67,2,Normal
1749,86,2021-04-30 07:00:02,1,Perfect,100,60,86,85,2,Normal
1750,87,2021-04-30 07:00:02,2,Good,59,20,87,42,2,Normal
1751,90,2021-04-30 07:00:02,2,Good,59,20,90,45,2,Normal
1752,92,2021-04-30 07:00:02,1,Perfect,100,60,92,78,2,Normal
1753,93,2021-04-30 07:00:02,1,Perfect,100,60,93,93,2,Normal
1754,94,2021-04-30 07:00:02,1,Perfect,100,60,94,64,2,Normal
1755,95,2021-04-30 07:00:02,2,Good,59,20,95,44,2,Normal
1756,96,2021-04-30 07:00:02,1,Perfect,100,60,96,68,2,Normal
1757,99,2021-04-30 07:00:02,2,Good,59,20,99,46,2,Normal
1758,102,2021-04-30 07:00:02,1,Perfect,100,60,102,87,2,Normal
1759,103,2021-04-30 07:00:02,1,Perfect,100,60,103,63,2,Normal
1760,104,2021-04-30 07:00:02,1,Perfect,100,60,104,78,2,Normal
1761,106,2021-04-30 07:00:02,1,Perfect,100,60,106,78,2,Normal
1762,111,2021-04-30 07:00:02,1,Perfect,100,60,111,67,2,Normal
1763,114,2021-04-30 07:00:02,1,Perfect,100,60,114,78,2,Normal
1764,116,2021-04-30 07:00:02,2,Good,59,20,116,42,2,Normal
1765,117,2021-04-30 07:00:02,2,Good,59,20,117,41,2,Normal
1766,120,2021-04-30 07:00:02,2,Good,59,20,120,46,2,Normal
1767,124,2021-04-30 07:00:02,1,Perfect,100,60,124,76,5,Laying on the ground
1768,5,2021-04-30 07:05:01,1,Perfect,100,60,5,68,2,Normal
1769,6,2021-04-30 07:05:01,2,Good,59,20,6,52,2,Normal
1770,7,2021-04-30 07:05:01,1,Perfect,100,60,7,65,2,Normal
1771,8,2021-04-30 07:05:01,1,Perfect,100,60,8,66,2,Normal
1772,9,2021-04-30 07:05:01,1,Perfect,100,60,9,74,2,Normal
1773,10,2021-04-30 07:05:01,1,Perfect,100,60,10,71,2,Normal
1774,12,2021-04-30 07:05:01,1,Perfect,100,60,12,62,2,Normal
1775,13,2021-04-30 07:05:01,1,Perfect,100,60,13,75,2,Normal
1776,14,2021-04-30 07:05:01,2,Good,59,20,14,45,2,Normal
1777,16,2021-04-30 07:05:01,4,Dead,0,0,16,0,2,Normal
1778,17,2021-04-30 07:05:01,2,Good,59,20,17,48,2,Normal
1779,18,2021-04-30 07:05:01,2,Good,59,20,18,45,2,Normal
1780,19,2021-04-30 07:05:01,1,Perfect,100,60,19,80,2,Normal
1781,20,2021-04-30 07:05:01,1,Perfect,100,60,20,75,2,Normal
1782,21,2021-04-30 07:05:01,1,Perfect,100,60,21,76,2,Normal
1783,22,2021-04-30 07:05:01,1,Perfect,100,60,22,66,2,Normal
1784,25,2021-04-30 07:05:01,4,Dead,0,0,25,0,2,Normal
1785,26,2021-04-30 07:05:01,1,Perfect,100,60,26,86,2,Normal
1786,27,2021-04-30 07:05:01,2,Good,59,20,27,53,2,Normal
1787,30,2021-04-30 07:05:01,1,Perfect,100,60,30,66,2,Normal
1788,31,2021-04-30 07:05:01,2,Good,59,20,31,41,2,Normal
1789,33,2021-04-30 07:05:01,2,Good,59,20,33,57,2,Normal
1790,35,2021-04-30 07:05:01,2,Good,59,20,35,47,2,Normal
1791,41,2021-04-30 07:05:01,1,Perfect,100,60,41,81,2,Normal
1792,42,2021-04-30 07:05:01,1,Perfect,100,60,42,77,2,Normal
1793,43,2021-04-30 07:05:01,1,Perfect,100,60,43,81,2,Normal
1794,44,2021-04-30 07:05:01,4,Dead,0,0,44,0,2,Normal
1795,45,2021-04-30 07:05:01,1,Perfect,100,60,45,78,2,Normal
1796,48,2021-04-30 07:05:01,1,Perfect,100,60,48,78,2,Normal
1797,50,2021-04-30 07:05:01,2,Good,59,20,50,41,2,Normal
1798,52,2021-04-30 07:05:01,1,Perfect,100,60,52,63,2,Normal
1799,53,2021-04-30 07:05:01,2,Good,59,20,53,46,2,Normal
1800,55,2021-04-30 07:05:01,2,Good,59,20,55,52,5,Laying on the ground
1801,56,2021-04-30 07:05:01,1,Perfect,100,60,56,66,2,Normal
1802,59,2021-04-30 07:05:01,2,Good,59,20,59,37,2,Normal
1803,60,2021-04-30 07:05:01,2,Good,59,20,60,28,2,Normal
1804,61,2021-04-30 07:05:01,2,Good,59,20,61,32,2,Normal
1805,63,2021-04-30 07:05:01,2,Good,59,20,63,36,2,Normal
1806,66,2021-04-30 07:05:01,1,Perfect,100,60,66,62,2,Normal
1807,69,2021-04-30 07:05:01,2,Good,59,20,69,47,2,Normal
1808,71,2021-04-30 07:05:01,2,Good,59,20,71,35,2,Normal
1809,73,2021-04-30 07:05:01,2,Good,59,20,73,53,2,Normal
1810,74,2021-04-30 07:05:01,1,Perfect,100,60,74,75,2,Normal
1811,75,2021-04-30 07:05:01,1,Perfect,100,60,75,66,2,Normal
1812,76,2021-04-30 07:05:01,1,Perfect,100,60,76,76,2,Normal
1813,80,2021-04-30 07:05:01,1,Perfect,100,60,80,73,2,Normal
1814,82,2021-04-30 07:05:01,1,Perfect,100,60,82,76,2,Normal
1815,83,2021-04-30 07:05:01,2,Good,59,20,83,47,2,Normal
1816,85,2021-04-30 07:05:01,1,Perfect,100,60,85,67,2,Normal
1817,86,2021-04-30 07:05:01,1,Perfect,100,60,86,85,2,Normal
1818,87,2021-04-30 07:05:01,2,Good,59,20,87,42,2,Normal
1819,90,2021-04-30 07:05:01,2,Good,59,20,90,45,2,Normal
1820,92,2021-04-30 07:05:01,1,Perfect,100,60,92,78,2,Normal
1821,93,2021-04-30 07:05:01,1,Perfect,100,60,93,93,2,Normal
1822,94,2021-04-30 07:05:01,1,Perfect,100,60,94,64,2,Normal
1823,95,2021-04-30 07:05:01,2,Good,59,20,95,44,2,Normal
1824,96,2021-04-30 07:05:01,1,Perfect,100,60,96,68,2,Normal
1825,99,2021-04-30 07:05:01,2,Good,59,20,99,46,2,Normal
1826,102,2021-04-30 07:05:01,1,Perfect,100,60,102,87,2,Normal
1827,103,2021-04-30 07:05:01,1,Perfect,100,60,103,63,2,Normal
1828,104,2021-04-30 07:05:01,1,Perfect,100,60,104,78,2,Normal
1829,106,2021-04-30 07:05:01,1,Perfect,100,60,106,78,2,Normal
1830,111,2021-04-30 07:05:01,1,Perfect,100,60,111,67,2,Normal
1831,114,2021-04-30 07:05:01,1,Perfect,100,60,114,78,2,Normal
1832,116,2021-04-30 07:05:01,2,Good,59,20,116,42,2,Normal
1833,117,2021-04-30 07:05:01,2,Good,59,20,117,41,2,Normal
1834,120,2021-04-30 07:05:01,2,Good,59,20,120,46,2,Normal
1835,124,2021-04-30 07:05:01,1,Perfect,100,60,124,76,5,Laying on the ground
