id_wing,s_wing,wing,dg_wing,area,peri,e_len_axe1,max_len_axe1,devmax_cent_axe1,m2_axe1,m3_axe1,m4_axe1,stdm2_axe1,stdm3_axe1,stdm4_axe1,e_len_axe2,max_len_axe2,devmax_cent_axe2,m2_axe2,m3_axe2,m4_axe2,stdm2_axe2,stdm3_axe2,stdm4_axe2,sex,tribe,genus,geno1,geno2,seg
MJ02.0921-d_Ant_g,d,Ant,g,920525.0,4524.4747,1622.5941,1690.0,-109.0442,682990602213.0,763180234820215.0,9.28302007027821e+17,0.50969,0.55587,0.59296,749.535,816.0,-24.883,158474971545.0,83448055508493.0,4.76324379155457e+16,0.50848,0.55052,0.58449,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0921-d_Post_g,d,Post,g,623303.0,NA,1117.2292,1111.0,-7.2055,238787564182.0,186199564805342.0,1.55867707899227e+17,0.55711,0.6017,0.6365,715.5646,715.0,-90.8467,93164051058.0,45928023174044.0,2.43681376060619e+16,0.54072,0.58635,0.62191,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0927-d_Ant_d,d,Ant,d,1095776.0,4822.9427,1739.7406,1778.0,91.1254,1228109224059.0,1567742196695790.0,2.12463662153154e+18,0.59542,0.63375,0.66368,824.4503,893.0,-72.4832,231921570417.0,134903267865967.0,8.49072289576546e+16,0.51518,0.55708,0.59082,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0927-d_Post_d,d,Post,d,769811.0,NA,1172.4541,1167.0,25.9293,329598713799.0,270041880953751.0,2.37028990944294e+17,0.5607,0.60434,0.63831,841.5215,852.0,-0.83922,167876639380.0,99050629812960.0,6.28958886749476e+16,0.5481,0.59254,0.62751,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0928-d_Ant_d,d,Ant,d,1058401.0,4839.0676,1724.044,1780.0,75.5521,1202250710383.0,1537461564183020.0,2.08524206745504e+18,0.59876,0.63626,0.66559,806.4694,877.0,-48.9423,211316911502.0,119675927930734.0,7.33600281135355e+16,0.5095,0.55138,0.58506,f,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0928-d_Post_d,d,Post,d,668327.0,NA,1151.8818,1127.0,71.7797,273631345054.0,219409366930900.0,1.88301697196136e+17,0.56776,0.61211,0.64646,744.7868,744.0,-52.7742,107801885157.0,55294396292219.0,3.0540403434461e+16,0.53982,0.58568,0.62144,f,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0929-d_Ant_d,d,Ant,d,1119504.0,4954.4747,1785.7689,1807.0,56.3271,1256845687409.0,1622308563271980.0,2.22864076066111e+18,0.58637,0.62625,0.65735,813.6183,869.0,-103.6066,222266187107.0,126000518261551.0,7.72386412105683e+16,0.51275,0.5556,0.58977,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0929-d_Post_d,d,Post,d,736372.0,NA,1194.8932,1178.0,84.9856,316016850748.0,260715828015942.0,2.30333013028969e+17,0.55611,0.60054,0.63485,794.371,783.0,-66.2947,134416191155.0,73486966361309.0,4.32922195830855e+16,0.54565,0.59239,0.62888,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0930-d_Ant_d,d,Ant,d,1140265.0,4976.9011,1807.1451,1834.0,127.7204,1329162183561.0,1742288380835140.0,2.42801780627203e+18,0.58869,0.62802,0.65866,821.4484,882.0,-62.8407,235729285490.0,135826485102108.0,8.46306243870458e+16,0.51551,0.55786,0.59178,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0930-d_Post_d,d,Post,d,773699.0,NA,1185.667,1176.0,29.2992,354574096608.0,298048561663110.0,2.67981683492224e+17,0.57565,0.61873,0.65234,835.9521,852.0,-111.3408,165404862905.0,96697291262783.0,6.08084020157416e+16,0.54269,0.58682,0.62145,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0931-d_Ant_d,d,Ant,d,1113288.0,4879.9061,1729.6438,1768.0,77.7292,1258815191997.0,1608881398518420.0,2.18182299842095e+18,0.60144,0.63947,0.66922,845.216,917.0,-19.2093,245226010060.0,145728958460214.0,9.37371467435361e+16,0.51181,0.5537,0.58743,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0931-d_Post_g,d,Post,g,728345.0,NA,1198.8292,1178.0,-107.5563,328210860653.0,276200366890997.0,2.49250620921283e+17,0.56985,0.61445,0.64928,778.6014,786.0,-62.1389,130045066487.0,69971818486183.0,4.05284222023231e+16,0.5376,0.58269,0.61792,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0932-d_Ant_d,d,Ant,d,992810.0,4607.6879,1672.808,1689.0,97.8023,1002125516821.0,1220517698292200.0,1.58017274723908e+18,0.59484,0.63425,0.66501,774.2684,838.0,-96.3696,180699377503.0,97939284174809.0,5.74626809823012e+16,0.5091,0.55138,0.58531,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0932-d_Post_g,d,Post,g,690890.0,NA,1132.3546,1110.0,4.4396,278666880890.0,221455210784826.0,1.88592817828992e+17,0.57216,0.61655,0.65119,781.2678,790.0,-25.7655,127607134014.0,69466148932452.0,4.06844015008026e+16,0.54401,0.58861,0.62356,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0933-d_Ant_d,d,Ant,d,1144441.0,4955.4768,1804.4566,1846.0,71.156,1352692039877.0,1780882585143950.0,2.49247249102811e+18,0.58894,0.62774,0.65808,827.5239,899.0,-39.3705,239653845131.0,139150343364019.0,8.74623374137866e+16,0.50902,0.55107,0.58485,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0933-d_Post_d,d,Post,d,762004.0,NA,1183.6889,1177.0,-21.1163,324994886642.0,267278364291892.0,2.35815529479216e+17,0.55486,0.59918,0.63369,824.5147,826.0,-14.4727,153943056384.0,87909751508512.0,5.40169064490075e+16,0.54415,0.58936,0.62469,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0937-d_Ant_d,d,Ant,d,1128681.0,4904.3986,1784.2198,1832.0,121.8915,1320513280155.0,1725655098765830.0,2.39541014701769e+18,0.59042,0.62883,0.65884,825.7041,897.0,-60.5955,238215270083.0,138425459918965.0,8.69934136283941e+16,0.51216,0.55389,0.5874,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0937-d_Post_g,d,Post,g,743422.0,NA,1156.5457,1152.0,6.9533,316945003464.0,258546227181792.0,2.26111909407598e+17,0.56679,0.61045,0.64464,824.5029,836.0,-161.3921,154248751234.0,88940895015360.0,5.52049894601402e+16,0.54486,0.58941,0.62442,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0938-d_Ant_d,d,Ant,d,1044034.0,4872.1387,1712.0593,1752.0,76.2792,1119898060493.0,1402518404498890.0,1.86650760866602e+18,0.59115,0.62979,0.66,797.7116,862.0,-73.0413,198568624981.0,110458504377985.0,6.66041862386549e+16,0.50593,0.54868,0.58303,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0938-d_Post_g,d,Post,g,716830.0,NA,1140.5596,1126.0,-8.8303,296142845223.0,237718797899475.0,2.04478132254745e+17,0.57083,0.61472,0.64904,805.3144,817.0,-96.7008,140080752092.0,78574874164584.0,4.74690720140408e+16,0.54108,0.58578,0.62091,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0939-d_Ant_d,d,Ant,d,1082792.0,4760.7417,1685.3851,1731.0,89.4713,1167162636934.0,1453930501894430.0,1.92038019215384e+18,0.59979,0.63734,0.66667,848.1071,917.0,-28.5781,238217769245.0,141856882761959.0,9.15420124155641e+16,0.5115,0.55386,0.58803,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0939-d_Post_g,d,Post,g,689826.0,NA,1168.4618,1157.0,36.574,302593184974.0,250026515160772.0,2.21387902883454e+17,0.57244,0.61624,0.65053,757.969,760.0,-146.3195,114838543711.0,59920957637573.0,3.36939105033805e+16,0.53686,0.58273,0.61857,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0953-d_Ant_d,d,Ant,d,1027377.0,4777.8229,1703.9601,1758.0,84.4075,1130942148609.0,1424201478514640.0,1.90170673815598e+18,0.59681,0.63425,0.66349,795.315,870.0,-42.7293,200564291058.0,112240860220908.0,6.80350146603351e+16,0.50786,0.54948,0.58308,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0953-d_Post_d,d,Post,d,652802.0,NA,1158.8103,1134.0,-16.7902,279497506135.0,228341643736751.0,1.99843963521637e+17,0.57701,0.62133,0.65594,721.7213,730.0,-98.1584,100425465580.0,50111514771492.0,2.69069577772025e+16,0.53729,0.58219,0.61723,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0959-d_Ant_g,d,Ant,g,1107715.0,4803.4208,1752.2013,1785.0,-96.0122,982764492931.0,1190033407741050.0,1.56200806107708e+18,0.52768,0.57377,0.61049,823.1903,890.0,-67.4843,233786195295.0,135606231609931.0,8.49993805484318e+16,0.51619,0.55791,0.59137,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0959-d_Post_d,d,Post,d,788341.0,NA,1194.9261,1182.0,-1.1211,347627742824.0,289373801584996.0,2.58010798588311e+17,0.5618,0.60576,0.6399,843.1043,849.0,40.1419,172716771339.0,101921944428111.0,6.46376286335508e+16,0.55132,0.59558,0.63028,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0960-d_Ant_g,d,Ant,g,1020771.0,4643.2442,1704.9003,1763.0,-100.4361,858897764544.0,1012825442088080.0,1.29532179394517e+18,0.5203,0.56574,0.60202,780.9894,844.0,-63.7935,191076825271.0,104753651395939.0,6.21264227453998e+16,0.51262,0.55472,0.5885,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0960-d_Post_g,d,Post,g,682363.0,NA,1122.8634,1109.0,17.5721,272659142886.0,215456251176824.0,1.82511489803914e+17,0.56999,0.61402,0.64847,779.0905,788.0,-32.8567,128041649285.0,70004631870073.0,4.11786502121338e+16,0.54972,0.59408,0.62898,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0961-d_Ant_g,d,Ant,g,1029061.0,4730.9528,1697.9441,1753.0,-90.8807,840364052787.0,984086660761671.0,1.25394666022407e+18,0.5155,0.56202,0.59935,798.1932,867.0,-14.9358,206512301322.0,116513584022384.0,7.10442868879479e+16,0.51669,0.55799,0.59123,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0961-d_Post_g,d,Post,g,668100.0,NA,1167.234,1160.0,0.48277,288350168089.0,236890289600353.0,2.08599139320406e+17,0.56635,0.61016,0.64441,734.5138,737.0,-95.6372,103702477572.0,52306519267908.0,2.84312712017485e+16,0.53457,0.58046,0.61627,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0962-d_Ant_g,d,Ant,g,1026295.0,4680.4158,1707.6306,1758.0,-112.4682,855896984585.0,1007562433587420.0,1.28687590175641e+18,0.51946,0.56535,0.60193,784.1322,853.0,-27.0639,195850271700.0,108004320050670.0,6.43462901150659e+16,0.51213,0.55349,0.58663,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0962-d_Post_d,d,Post,d,683169.0,NA,1113.1893,1100.0,-8.3008,264395749989.0,206010260991595.0,1.72025069657832e+17,0.56555,0.60962,0.64398,785.0919,792.0,-38.7994,129022936871.0,70811256577881.0,4.17854042905137e+16,0.54871,0.59311,0.62791,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0971-d_Ant_g,d,Ant,g,952032.0,4607.6046,1634.4409,1683.0,-100.0919,727705220204.0,821933347126484.0,1.00905211956578e+18,0.51948,0.56578,0.60288,766.8315,839.0,-24.2915,172173766312.0,92806682418374.0,5.41884646868889e+16,0.50687,0.54855,0.58217,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0971-d_Post_d,d,Post,d,611415.0,NA,1110.9766,1088.0,-27.1581,240370155960.0,188096883458094.0,1.5758728560304e+17,0.57629,0.62047,0.65489,705.0426,701.0,-43.5872,89098024584.0,43329073650904.0,2.26705853246949e+16,0.54456,0.59033,0.62598,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0972-d_Ant_g,d,Ant,g,1032066.0,4687.1955,1696.3528,1747.0,-146.6818,832265944700.0,970796907552670.0,1.23230324648763e+18,0.51403,0.56085,0.59836,803.806,878.0,-28.8814,205201420833.0,115903428444277.0,7.08956311907097e+16,0.50786,0.5495,0.58309,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0972-d_Post_g,d,Post,g,667132.0,NA,1129.8079,1105.0,-44.7081,269793974473.0,214264173084503.0,1.82185649318219e+17,0.5755,0.61975,0.6542,758.1321,755.0,-151.957,108950895769.0,56487170846733.0,3.1552884190364e+16,0.53526,0.58161,0.61767,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0973-d_Ant_d,d,Ant,d,1111560.0,4899.4107,1749.397,1793.0,105.6935,1257578453642.0,1614181008171890.0,2.20041564215105e+18,0.59323,0.63158,0.66155,829.2921,892.0,-34.6431,235057124430.0,136801421388086.0,8.60805459544013e+16,0.51553,0.55764,0.5914,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0973-d_Post_d,d,Post,d,755244.0,NA,1174.3056,1171.0,-20.7682,332328676685.0,275001737054155.0,2.43788878021834e+17,0.56648,0.60981,0.64369,823.0058,840.0,-66.1404,158359284996.0,91477747895812.0,5.68515869890903e+16,0.54513,0.58902,0.62357,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0974-d_Ant_g,d,Ant,g,1094780.0,4793.764,1760.3386,1795.0,-82.2323,960935493237.0,1164491782519260.0,1.53281900812196e+18,0.52194,0.56869,0.60601,815.087,880.0,-15.1214,225311015267.0,129315773605325.0,8.02988693832329e+16,0.51552,0.55756,0.59138,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0974-d_Post_d,d,Post,d,767899.0,NA,1179.4955,1167.0,-4.9277,331170454925.0,272378194931241.0,2.39879895902788e+17,0.56273,0.60658,0.64062,833.8197,843.0,-23.6245,162972069714.0,94925995005446.0,5.94683563957785e+16,0.54648,0.59093,0.62577,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0981-d_Ant_g,d,Ant,g,1058762.0,4719.0605,1744.8289,1786.0,-53.0684,934163153858.0,1125648707503250.0,1.46868066099983e+18,0.52593,0.57146,0.60765,790.1193,849.0,-8.9797,197657754360.0,108869016682172.0,6.49387831300414e+16,0.50892,0.55182,0.58616,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0981-d_Post_d,d,Post,d,686771.0,NA,1116.6119,1122.0,-3.2036,270564407624.0,212460059104188.0,1.78937380198419e+17,0.55942,0.60278,0.63677,788.4991,802.0,-42.0078,130631917807.0,72068316271789.0,4.28048908859329e+16,0.54381,0.58813,0.62301,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0982-d_Ant_g,d,Ant,g,1005805.0,4574.9183,1671.659,1709.0,-91.4615,816615087240.0,944292163039436.0,1.18308000511132e+18,0.52724,0.57296,0.60937,783.6576,852.0,-21.6541,191575339116.0,105757976720486.0,6.31512969878334e+16,0.51224,0.55398,0.58753,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0982-d_Post_g,d,Post,g,683937.0,NA,1118.4368,1099.0,-44.3341,272088115563.0,214207382235711.0,1.8060129297239e+17,0.57392,0.61793,0.65227,783.8212,788.0,-17.4496,124719286416.0,67745718582134.0,3.96201438798633e+16,0.54192,0.58717,0.62259,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0988-d_Ant_g,d,Ant,g,1057262.0,4766.298,1745.0493,1813.0,-103.5839,924980611120.0,1115605010912610.0,1.46153151479748e+18,0.51591,0.56154,0.59808,795.72,868.0,-18.4854,204939907666.0,114466539480864.0,6.92639143421993e+16,0.50723,0.54909,0.58286,f,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0988-d_Post_g,d,Post,g,648739.0,NA,1157.9001,1144.0,14.7757,275003933907.0,223559768853415.0,1.94496206603603e+17,0.56913,0.61284,0.64682,718.2081,712.0,-92.9773,97242041401.0,48055308449345.0,2.55601315816949e+16,0.54377,0.58985,0.62574,f,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.0989-d_Ant_g,d,Ant,g,931890.0,4452.5407,1637.9986,1678.0,-67.3938,696234522137.0,783163381638601.0,9.59152651854463e+17,0.51511,0.56239,0.60026,751.6378,817.0,-44.3559,163734219786.0,86786988262022.0,4.98013092196772e+16,0.51306,0.55481,0.5885,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0989-d_Post_g,d,Post,g,580403.0,NA,1070.9037,1052.0,15.7501,205488776474.0,153698254861846.0,1.23318797039813e+17,0.56561,0.61042,0.64537,694.9588,699.0,-130.0906,82648158271.0,39709842525759.0,2.0538472833612e+16,0.53985,0.58512,0.62049,f,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.0990-d_Ant_g,d,Ant,g,1154168.0,5096.2808,1829.4472,1883.0,-95.6147,1115928588516.0,1411476274145110.0,1.93642003864277e+18,0.5222,0.56792,0.60441,823.6434,897.0,-51.2136,240584067029.0,139167606651807.0,8.71079326267296e+16,0.50899,0.55076,0.58433,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0990-d_Post_g,d,Post,g,818249.0,NA,1222.6569,1204.0,28.768,387267763571.0,332957626315499.0,3.06792143281641e+17,0.5714,0.61547,0.64992,857.0907,873.0,-8.2542,186882779627.0,112604058881117.0,7.29924919888682e+16,0.54743,0.59139,0.62601,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0991-d_Ant_d,d,Ant,d,1139005.0,4869.3031,1749.67,1791.0,136.078,1292178235633.0,1657755784001550.0,2.25627885309742e+18,0.59471,0.63276,0.6624,857.9985,931.0,-48.949,257942838582.0,155713023593052.0,1.01854261766929e+17,0.51115,0.55333,0.58737,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0991-d_Post_g,d,Post,g,750230.0,NA,1213.7352,1199.0,20.8493,351163829057.0,300191829651941.0,2.74980217552251e+17,0.57061,0.61459,0.64894,793.5026,795.0,-74.2105,135684940600.0,73898375118256.0,4.33779370438108e+16,0.53494,0.58092,0.61681,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0995-d_Ant_d,d,Ant,d,1078244.0,4980.4747,1740.0947,1768.0,77.3001,1185255612717.0,1502747135062430.0,2.02353313924391e+18,0.59301,0.63179,0.66201,814.2322,878.0,-44.5849,215843803094.0,122964972298408.0,7.59313294044802e+16,0.50959,0.55232,0.58672,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0995-d_Post_g,d,Post,g,682247.0,NA,1166.9854,1146.0,-59.2688,294139170165.0,241539042575897.0,2.12579667821466e+17,0.57296,0.6173,0.65194,750.2127,756.0,-23.3948,110674417991.0,57018240322921.0,3.16481832588305e+16,0.53276,0.57832,0.61388,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0996-d_Ant_g,d,Ant,g,1175819.0,5159.2341,1809.4939,1875.0,-91.8003,1083431437442.0,1349254494908660.0,1.82883593164502e+18,0.51195,0.55836,0.5956,856.9189,934.0,-2.9784,268616961397.0,162419397362361.0,1.06348752540256e+17,0.51174,0.55346,0.58715,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0996-d_Post_g,d,Post,g,743917.0,NA,1215.5361,1194.0,-57.4526,348754887922.0,298289693308576.0,2.73277674214153e+17,0.57345,0.61759,0.65203,786.574,785.0,-124.3,131278690843.0,70755246523429.0,4.11106131757851e+16,0.53514,0.58149,0.61764,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.0998-d_Ant_d,d,Ant,d,1106335.0,4885.7539,1754.599,1790.0,106.9965,1248204059939.0,1601419272851990.0,2.18133339433205e+18,0.5934,0.63196,0.662,824.1416,887.0,-42.8886,231760081627.0,134192811105615.0,8.40004619266771e+16,0.516,0.55807,0.5918,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0998-d_Post_d,d,Post,d,764433.0,NA,1182.7673,1179.0,-16.9464,351120374915.0,295395946291689.0,2.66012466187565e+17,0.57484,0.61779,0.65144,826.362,835.0,-121.0895,159426217543.0,91972699391319.0,5.70466390057094e+16,0.54692,0.59123,0.62595,m,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0999-d_Ant_g,d,Ant,g,1113232.0,4969.4107,1755.4344,1802.0,-91.5007,958069570374.0,1155681952641360.0,1.51778737743293e+18,0.51481,0.5619,0.59966,838.8056,912.0,-50.0877,240076890933.0,141490248412895.0,9.03858809129856e+16,0.5092,0.5513,0.58531,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.0999-d_Post_g,d,Post,g,733731.0,NA,1217.4027,1197.0,-100.3743,345845581962.0,296909217350608.0,2.73286925167258e+17,0.57356,0.61792,0.65264,774.4386,779.0,-52.0164,127403322286.0,67915225155394.0,3.90193004219739e+16,0.53491,0.58068,0.61645,f,Heliconiinae,Heliconius,aurora,elegans,b
MJ02.1000-d_Ant_g,d,Ant,g,1090865.0,4836.7346,1757.9534,1782.0,-133.0203,976531974020.0,1186943252458910.0,1.56318265726393e+18,0.53095,0.57718,0.61398,811.0003,884.0,3.4683,215689625446.0,122093129167752.0,7.48654820599667e+16,0.50301,0.54516,0.579,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.1000-d_Post_g,d,Post,g,713067.0,NA,1133.0342,1133.0,-37.5232,295879710597.0,237229097456641.0,2.03662855823229e+17,0.56854,0.61157,0.64523,805.8228,817.0,-18.7218,143434453602.0,81121431161930.0,4.93455489608983e+16,0.54896,0.59308,0.62778,m,Heliconiinae,Heliconius,silvana,silvana,b
MJ02.1016-d_Ant_g,d,Ant,g,1099008.0,4751.563,1707.0961,1722.0,-79.3136,932253477435.0,1099703876606350.0,1.40328066804258e+18,0.53485,0.58084,0.61731,835.0754,892.0,-56.2393,232183258923.0,135529936696797.0,8.55297453041722e+16,0.51529,0.55802,0.59213,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.1016-d_Post_d,d,Post,d,766187.0,NA,1179.4598,1163.0,50.923,334288677139.0,275924413028025.0,2.43770786393675e+17,0.56795,0.61175,0.64578,831.3669,841.0,-129.4559,161561210756.0,93774706464894.0,5.85256810529304e+16,0.54602,0.59037,0.62511,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.1017-d_Ant_d,d,Ant,d,1070847.0,4898.4229,1723.753,1770.0,86.1427,1194476723448.0,1517051592355950.0,2.04419392838399e+18,0.59669,0.63453,0.66409,818.8961,888.0,-50.3846,214673730061.0,122685869168531.0,7.60717484290599e+16,0.50421,0.54694,0.58138,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1017-d_Post_g,d,Post,g,664627.0,NA,1179.8502,1183.0,29.0329,293143572608.0,243202396348808.0,2.16044380273668e+17,0.56139,0.60461,0.63827,724.6072,716.0,-94.906,99935430734.0,49621392107252.0,2.65189599701786e+16,0.54157,0.5881,0.62421,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1018-d_Ant_d,d,Ant,d,1184772.0,5005.9377,1803.2431,1833.0,82.267,1385698041502.0,1817296817083300.0,2.53370412065685e+18,0.59,0.62917,0.65973,855.9354,922.0,-70.4088,263462221558.0,157788248600870.0,1.02239911556453e+17,0.51146,0.55388,0.58785,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1018-d_Post_d,d,Post,d,809782.0,NA,1238.2769,1225.0,29.5712,383399065399.0,331138868116525.0,3.06606875958037e+17,0.5617,0.60591,0.64035,836.8225,845.0,-9.4642,177197927049.0,104302156971903.0,6.59794125231832e+16,0.55359,0.59766,0.63227,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1019-d_Ant_g,d,Ant,g,1080507.0,4891.5529,1728.7514,1771.0,-100.9419,905091879889.0,1074055328133440.0,1.38519868201155e+18,0.51679,0.56353,0.60083,821.0183,883.0,-10.3198,220714542548.0,126764088495372.0,7.88192668468795e+16,0.51185,0.55441,0.58856,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1019-d_Post_d,d,Post,d,692054.0,NA,1175.5962,1150.0,127.1192,294854849522.0,241294282869942.0,2.11408000939233e+17,0.56759,0.61203,0.64647,755.103,753.0,-29.3504,113561632152.0,58847479197038.0,3.28422387017413e+16,0.53796,0.58398,0.61984,f,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1020-d_Ant_g,d,Ant,g,1117667.0,4934.7488,1758.8772,1807.0,-105.0717,1002618566937.0,1220024823097150.0,1.60939444715644e+18,0.52415,0.56981,0.60622,829.3145,896.0,-88.4862,232153582074.0,134566392215640.0,8.44537850068292e+16,0.50866,0.5511,0.58515,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.1020-d_Post_g,d,Post,g,757797.0,NA,1177.7519,1165.0,17.8053,335094625909.0,278376059548473.0,2.47957877445457e+17,0.5708,0.61475,0.6492,823.949,838.0,-31.2301,160277679121.0,92879261735913.0,5.78923714756827e+16,0.5488,0.59276,0.62737,m,Heliconiinae,Heliconius,elegans,silvana,b
MJ02.1028-d_Ant_g,d,Ant,g,1100444.0,4912.6757,1756.0353,1804.0,-90.4156,977979111413.0,1184632478434160.0,1.55478137069948e+18,0.52257,0.56811,0.60435,816.6029,879.0,-67.9718,219494337718.0,124959332617742.0,7.70479513480288e+16,0.50809,0.55091,0.58521,m,Heliconiinae,Heliconius,aurora,silvana,b
MJ02.1028-d_Post_g,d,Post,g,771964.0,NA,1190.0227,1179.0,-66.2491,351950402119.0,296313662660355.0,2.67332375851331e+17,0.5727,0.61641,0.65065,830.3909,839.0,-5.2227,165181770242.0,96293821247574.0,6.03559795386409e+16,0.55134,0.59553,0.63026,m,Heliconiinae,Heliconius,aurora,silvana,b
